date,open,high,low,close,adj_close,volume
2016-05-09,205.57000732421875,206.39999389648438,205.36000061035156,205.88999938964844,174.47250366210938,74374900
2016-05-10,206.72000122070312,208.47000122070312,206.63999938964844,208.4499969482422,176.6418914794922,77472200
2016-05-11,207.91000366210938,208.5399932861328,206.5,206.5,174.98936462402344,81727000
2016-05-12,207.2899932861328,207.49000549316406,205.3699951171875,206.55999755859375,175.040283203125,89586300
2016-05-13,206.2100067138672,206.86000061035156,204.3800048828125,204.75999450683594,173.5149688720703,96474600
2016-05-16,204.9600067138672,207.33999633789062,204.88999938964844,206.77999877929688,175.2267303466797,77486800
2016-05-17,206.4600067138672,206.8000030517578,204.22999572753906,204.85000610351562,173.5911865234375,114924900
2016-05-18,204.44000244140625,206.3000030517578,203.6300048828125,204.91000366210938,173.6420135498047,120062100
2016-05-19,204.05999755859375,204.5399932861328,202.77999877929688,204.1999969482422,173.04039001464844,115430500
2016-05-20,204.9199981689453,206.10000610351562,204.86000061035156,205.49000549316406,174.133544921875,104990400
2016-05-23,205.50999450683594,205.83999633789062,204.99000549316406,205.2100067138672,173.89630126953125,58682600
2016-05-24,206.1699981689453,208.24000549316406,206.13999938964844,207.8699951171875,176.15032958984375,93537800
2016-05-25,208.6699981689453,209.77000427246094,207.8699951171875,209.27999877929688,177.34519958496094,76621400
2016-05-26,209.44000244140625,209.7100067138672,208.97000122070312,209.33999633789062,177.39599609375,55280700
2016-05-27,209.52999877929688,210.25,209.47000122070312,210.24000549316406,178.15872192382812,64211200
2016-05-31,210.55999755859375,210.69000244140625,209.17999267578125,209.83999633789062,177.8197479248047,109879400
2016-06-01,209.1199951171875,210.47999572753906,208.88999938964844,210.27000427246094,178.1841583251953,69936200
2016-06-02,209.8000030517578,210.92999267578125,209.24000549316406,210.91000366210938,178.72647094726562,63044700
2016-06-03,210.25,210.69000244140625,208.86000061035156,210.27999877929688,178.19256591796875,101757100
2016-06-06,210.6999969482422,211.77000427246094,210.50999450683594,211.35000610351562,179.09934997558594,64887000
2016-06-07,211.52999877929688,212.33999633789062,211.5,211.67999267578125,179.37896728515625,60974800
2016-06-08,211.83999633789062,212.52000427246094,211.69000244140625,212.3699951171875,179.9636993408203,66170900
2016-06-09,211.50999450683594,212.22000122070312,211.19000244140625,212.0800018310547,179.71792602539062,73786900
2016-06-10,210.4600067138672,210.86000061035156,209.42999267578125,210.07000732421875,178.01470947265625,113829200
2016-06-13,209.36000061035156,210.3699951171875,208.35000610351562,208.4499969482422,176.6418914794922,117751200
2016-06-14,208.0,208.74000549316406,206.9199981689453,208.0399932861328,176.29441833496094,125059300
2016-06-15,208.0399932861328,209.36000061035156,207.52999877929688,207.75,176.04867553710938,109124500
2016-06-16,207.75,208.57000732421875,205.58999633789062,208.3699951171875,176.5740509033203,149533100
2016-06-17,207.1699981689453,207.1999969482422,205.75,206.52000427246094,175.9164581298828,117055700
2016-06-20,208.82000732421875,209.61000061035156,207.75,207.85000610351562,177.0493927001953,82789600
2016-06-21,208.3000030517578,208.9199981689453,207.77999877929688,208.44000244140625,177.55201721191406,72461700
2016-06-22,208.64999389648438,209.5,207.92999267578125,208.10000610351562,177.26234436035156,95560500
2016-06-23,209.80999755859375,210.8699951171875,209.27000427246094,210.80999755859375,179.5707550048828,102731400
2016-06-24,203.6300048828125,210.85000610351562,202.72000122070312,203.24000549316406,173.12254333496094,333444400
2016-06-27,201.58999633789062,201.60000610351562,198.64999389648438,199.60000610351562,170.02194213867188,230775800
2016-06-28,201.47999572753906,203.22999572753906,201.1199951171875,203.1999969482422,173.0884246826172,159382400
2016-06-29,204.83999633789062,206.92999267578125,204.72000122070312,206.66000366210938,176.03573608398438,137328600
2016-06-30,207.2100067138672,209.5399932861328,206.55999755859375,209.47999572753906,178.4377899169922,165021900
2016-07-01,209.47999572753906,210.49000549316406,209.2899932861328,209.9199981689453,178.8126220703125,106055300
2016-07-05,208.9499969482422,209.0800018310547,207.7100067138672,208.41000366210938,177.52638244628906,109803700
2016-07-06,207.8300018310547,209.8000030517578,207.05999755859375,209.66000366210938,178.59117126464844,96021500
2016-07-07,209.8699951171875,210.64999389648438,208.6300048828125,209.52999877929688,178.4804229736328,85593800
2016-07-08,211.0500030517578,212.94000244140625,210.77999877929688,212.64999389648438,181.13809204101562,133971000
2016-07-11,213.19000244140625,214.07000732421875,212.9499969482422,213.39999389648438,181.7769775390625,73633900
2016-07-12,214.52999877929688,215.3000030517578,213.42999267578125,214.9499969482422,183.0972137451172,101275600
2016-07-13,215.44000244140625,215.4499969482422,214.35000610351562,214.9199981689453,183.07171630859375,87324100
2016-07-14,216.39999389648438,216.6699981689453,215.66000366210938,216.1199951171875,184.0938720703125,91230900
2016-07-15,216.77999877929688,217.00999450683594,215.30999755859375,215.8300018310547,183.8468475341797,107155400
2016-07-18,215.97000122070312,216.60000610351562,215.6699981689453,216.41000366210938,184.34092712402344,58725900
2016-07-19,215.9199981689453,216.22999572753906,215.6300048828125,216.19000244140625,184.15350341796875,54345700
2016-07-20,216.19000244140625,217.3699951171875,216.19000244140625,217.08999633789062,184.9201202392578,58159500
2016-07-21,216.9600067138672,217.22000122070312,215.75,216.27000427246094,184.22166442871094,67777300
2016-07-22,216.41000366210938,217.3000030517578,216.10000610351562,217.24000549316406,185.0478973388672,62787500
2016-07-25,217.0,217.05999755859375,215.97000122070312,216.64999389648438,184.54531860351562,55873100
2016-07-26,216.52999877929688,217.1699981689453,215.75999450683594,216.75,184.6304931640625,70080500
2016-07-27,217.19000244140625,217.27000427246094,215.6199951171875,216.52000427246094,184.4346160888672,84083900
2016-07-28,216.2899932861328,217.11000061035156,215.75,216.77000427246094,184.64755249023438,65035700
2016-07-29,216.4600067138672,217.5399932861328,216.1300048828125,217.1199951171875,184.94569396972656,79519400
2016-08-01,217.19000244140625,217.64999389648438,216.41000366210938,216.94000244140625,184.79234313964844,73311400
2016-08-02,216.64999389648438,216.8300018310547,214.57000732421875,215.5500030517578,183.6083526611328,92295500
2016-08-03,215.47999572753906,216.25,215.1300048828125,216.17999267578125,184.14500427246094,53993600
2016-08-04,216.30999755859375,216.77999877929688,214.25,216.41000366210938,184.34092712402344,46585500
2016-08-05,216.41000366210938,218.22999572753906,216.41000366210938,218.17999267578125,185.8485870361328,71892200
2016-08-08,218.39999389648438,218.52000427246094,217.74000549316406,218.0500030517578,185.7378692626953,39906500
2016-08-09,218.1300048828125,218.75999450683594,217.8000030517578,218.17999267578125,185.8485870361328,51251700
2016-08-10,218.30999755859375,218.39999389648438,217.22999572753906,217.63999938964844,185.38861083984375,57941100
2016-08-11,218.25999450683594,218.94000244140625,217.9499969482422,218.64999389648438,186.2489471435547,72504300
2016-08-12,218.2899932861328,218.7100067138672,217.99000549316406,218.4600067138672,186.08714294433594,61313500
2016-08-15,218.88999938964844,219.5,218.8800048828125,219.08999633789062,186.62374877929688,49813500
2016-08-16,218.60000610351562,218.67999267578125,217.9600067138672,217.9600067138672,185.66127014160156,53213600
2016-08-17,218.0,218.52999877929688,217.02000427246094,218.3699951171875,186.0104522705078,75134300
2016-08-18,218.33999633789062,218.89999389648438,218.2100067138672,218.86000061035156,186.4278564453125,52989300
2016-08-19,218.30999755859375,218.75,217.74000549316406,218.5399932861328,186.1552276611328,75443000
2016-08-22,218.25999450683594,218.8000030517578,217.8300018310547,218.52999877929688,186.14674377441406,61368800
2016-08-23,219.25,219.60000610351562,218.89999389648438,218.97000122070312,186.521484375,53399200
2016-08-24,218.8000030517578,218.91000366210938,217.36000061035156,217.85000610351562,185.56753540039062,71728900
2016-08-25,217.39999389648438,218.19000244140625,217.22000122070312,217.6999969482422,185.4397735595703,69224800
2016-08-26,217.9199981689453,219.1199951171875,216.25,217.2899932861328,185.09046936035156,122506300
2016-08-29,217.44000244140625,218.6699981689453,217.39999389648438,218.36000061035156,186.00193786621094,70502200
2016-08-30,218.25999450683594,218.58999633789062,217.35000610351562,218.0,185.6952667236328,58114500
2016-08-31,217.61000061035156,217.75,216.47000122070312,217.3800048828125,185.1671905517578,85269500
2016-09-01,217.3699951171875,217.72999572753906,216.02999877929688,217.38999938964844,185.17568969726562,97844200
2016-09-02,218.38999938964844,218.8699951171875,217.6999969482422,218.3699951171875,186.0104522705078,79293900
2016-09-06,218.6999969482422,219.1199951171875,217.86000061035156,219.02999877929688,186.5727081298828,56702100
2016-09-07,218.83999633789062,219.22000122070312,218.3000030517578,219.00999450683594,186.55555725097656,76554900
2016-09-08,218.6199951171875,218.94000244140625,218.14999389648438,218.50999450683594,186.1296844482422,74102900
2016-09-09,216.97000122070312,217.02999877929688,213.25,213.27999877929688,181.67477416992188,221589100
2016-09-12,212.38999938964844,216.80999755859375,212.30999755859375,216.33999633789062,184.28126525878906,168110900
2016-09-13,214.83999633789062,215.14999389648438,212.5,213.22999572753906,181.63214111328125,182828800
2016-09-14,213.2899932861328,214.6999969482422,212.5,213.14999389648438,181.56396484375,134185500
2016-09-15,212.9600067138672,215.72999572753906,212.75,215.27999877929688,183.37835693359375,134427900
2016-09-16,213.47999572753906,213.69000244140625,212.57000732421875,213.3699951171875,182.66946411132812,155236400
2016-09-19,214.1300048828125,214.8800048828125,213.02999877929688,213.41000366210938,182.7037353515625,80250500
2016-09-20,214.41000366210938,214.58999633789062,213.3800048828125,213.4199981689453,182.71226501464844,69665300
2016-09-21,214.24000549316406,216.02999877929688,213.44000244140625,215.82000732421875,184.7670135498047,110284400
2016-09-22,217.0,217.52999877929688,216.7100067138672,217.17999267578125,185.93125915527344,76678700
2016-09-23,216.72000122070312,216.8800048828125,215.8800048828125,215.99000549316406,184.91253662109375,73630900
2016-09-26,215.02000427246094,215.22999572753906,214.00999450683594,214.24000549316406,183.4143524169922,89827300
2016-09-27,214.0500030517578,215.67999267578125,213.6199951171875,215.57000732421875,184.55296325683594,78494800
2016-09-28,215.8300018310547,216.82000732421875,214.7100067138672,216.63999938964844,185.46897888183594,87411000
2016-09-29,216.39999389648438,216.8699951171875,214.0399932861328,214.67999267578125,183.79098510742188,128070600
2016-09-30,215.64999389648438,217.1199951171875,215.36000061035156,216.3000030517578,185.17796325683594,117202900
2016-10-03,215.82000732421875,216.0399932861328,215.0399932861328,215.77999877929688,184.73277282714844,83512100
2016-10-04,215.91000366210938,216.1699981689453,213.99000549316406,214.67999267578125,183.79098510742188,119948100
2016-10-05,215.41000366210938,216.1300048828125,215.3300018310547,215.6300048828125,184.6042938232422,72816000
2016-10-06,215.3699951171875,216.0399932861328,214.74000549316406,215.77999877929688,184.73277282714844,62927400
2016-10-07,216.10000610351562,216.3000030517578,214.19000244140625,215.0399932861328,184.0991973876953,89788300
2016-10-10,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,185.05804443359375,51855000
2016-10-11,215.66000366210938,215.74000549316406,212.5800018310547,213.42999267578125,182.72080993652344,130367400
2016-10-12,213.58999633789062,214.32000732421875,213.00999450683594,213.7100067138672,182.96055603027344,73866100
2016-10-13,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,182.3612823486328,101357000
2016-10-14,214.14999389648438,214.69000244140625,213.02999877929688,213.1199951171875,182.4554901123047,93346200
2016-10-17,213.08999633789062,213.38999938964844,212.1699981689453,212.3800048828125,181.82192993164062,58275700
2016-10-18,214.24000549316406,214.30999755859375,213.27000427246094,213.7100067138672,182.96055603027344,76869700
2016-10-19,214.02000427246094,214.63999938964844,213.60000610351562,214.27999877929688,183.44850158691406,66519200
2016-10-20,213.8699951171875,214.52999877929688,213.11000061035156,213.8800048828125,183.10604858398438,73639800
2016-10-21,213.8800048828125,214.0800018310547,212.75999450683594,213.97999572753906,183.19168090820312,89089100
2016-10-24,215.0,215.32000732421875,214.47999572753906,214.88999938964844,183.97079467773438,60146600
2016-10-25,214.67999267578125,214.97999572753906,213.97999572753906,214.1699981689453,183.3543701171875,66542300
2016-10-26,213.2100067138672,214.4199981689453,212.92999267578125,213.74000549316406,182.98623657226562,75705500
2016-10-27,214.5800018310547,214.6199951171875,213.0800018310547,213.1699981689453,182.4982452392578,77220200
2016-10-28,213.13999938964844,213.92999267578125,211.7100067138672,212.5399932861328,181.95895385742188,140623200
2016-10-31,212.92999267578125,213.19000244140625,212.36000061035156,212.5500030517578,181.9674835205078,61272500
2016-11-01,212.92999267578125,212.99000549316406,209.60000610351562,211.00999450683594,180.64903259277344,122781800
2016-11-02,210.64999389648438,211.10000610351562,209.22999572753906,209.74000549316406,179.561767578125,103330800
2016-11-03,209.99000549316406,210.24000549316406,208.4600067138672,208.77999877929688,178.73989868164062,88939300
2016-11-04,208.91000366210938,209.88999938964844,208.3800048828125,208.5500030517578,178.54296875,109122100
2016-11-07,208.5500030517578,213.19000244140625,208.5500030517578,213.14999389648438,182.48104858398438,109794900
2016-11-08,212.69000244140625,214.77000427246094,212.3800048828125,214.11000061035156,183.3030242919922,106772100
2016-11-09,212.3699951171875,217.10000610351562,212.33999633789062,216.3800048828125,185.2464141845703,258429000
2016-11-10,217.3000030517578,218.30999755859375,215.22000122070312,216.9199981689453,185.7086944580078,172113300
2016-11-11,216.0800018310547,216.6999969482422,215.32000732421875,216.4199981689453,185.28065490722656,100552700
2016-11-14,217.02999877929688,217.27000427246094,215.72000122070312,216.58999633789062,185.42620849609375,94580000
2016-11-15,217.0399932861328,218.27999877929688,216.8000030517578,218.27999877929688,186.8730010986328,91652600
2016-11-16,217.55999755859375,218.13999938964844,217.4199981689453,217.8699951171875,186.52195739746094,65617700
2016-11-17,218.0500030517578,219.05999755859375,217.9199981689453,218.99000549316406,187.4809112548828,69797200
2016-11-18,219.07000732421875,219.27000427246094,218.2899932861328,218.5,187.0613555908203,86265800
2016-11-21,219.1699981689453,220.17999267578125,219.0,220.14999389648438,188.47393798828125,72402600
2016-11-22,220.50999450683594,220.7899932861328,219.72999572753906,220.5800018310547,188.84207153320312,67429000
2016-11-23,219.97999572753906,220.75999450683594,219.75,220.6999969482422,188.94479370117188,56620200
2016-11-25,221.10000610351562,221.55999755859375,221.00999450683594,221.52000427246094,189.64686584472656,37872300
2016-11-28,221.16000366210938,221.47999572753906,220.36000061035156,220.47999572753906,188.7564697265625,76572500
2016-11-29,220.52000427246094,221.44000244140625,220.1699981689453,220.91000366210938,189.1245880126953,69886700
2016-11-30,221.6300048828125,221.82000732421875,220.30999755859375,220.3800048828125,188.67088317871094,113291800
2016-12-01,220.72999572753906,220.72999572753906,219.14999389648438,219.57000732421875,187.9774169921875,79040500
2016-12-02,219.6699981689453,220.25,219.25999450683594,219.67999267578125,188.07154846191406,74840300
2016-12-05,220.64999389648438,221.39999389648438,220.4199981689453,221.0,189.2016143798828,67837800
2016-12-06,221.22000122070312,221.74000549316406,220.66000366210938,221.6999969482422,189.8009033203125,59877400
2016-12-07,221.52000427246094,224.6699981689453,221.3800048828125,224.60000610351562,192.28369140625,110738100
2016-12-08,224.57000732421875,225.6999969482422,224.25999450683594,225.14999389648438,192.75450134277344,99714400
2016-12-09,225.41000366210938,226.52999877929688,225.3699951171875,226.50999450683594,193.91883850097656,88005800
2016-12-12,226.39999389648438,226.9600067138672,225.75999450683594,226.25,193.69619750976562,102016100
2016-12-13,227.02000427246094,228.33999633789062,227.0,227.75999450683594,194.989013671875,110477500
2016-12-14,227.41000366210938,228.22999572753906,225.3699951171875,225.8800048828125,193.37945556640625,142501800
2016-12-15,226.16000366210938,227.80999755859375,225.88999938964844,226.80999755859375,194.17564392089844,124972600
2016-12-16,226.00999450683594,226.0800018310547,224.6699981689453,225.0399932861328,193.7958984375,156420200
2016-12-19,225.25,226.02000427246094,225.0800018310547,225.52999877929688,194.21792602539062,90341100
2016-12-20,226.14999389648438,226.57000732421875,225.8800048828125,226.39999389648438,194.96707153320312,89838800
2016-12-21,226.25,226.4499969482422,225.77000427246094,225.77000427246094,194.42454528808594,67909000
2016-12-22,225.60000610351562,225.74000549316406,224.9199981689453,225.3800048828125,194.08871459960938,56219100
2016-12-23,225.42999267578125,225.72000122070312,225.2100067138672,225.7100067138672,194.3728790283203,36697800
2016-12-27,226.02000427246094,226.72999572753906,226.0,226.27000427246094,194.85513305664062,42672500
2016-12-28,226.57000732421875,226.58999633789062,224.27000427246094,224.39999389648438,193.24476623535156,64095000
2016-12-29,224.47999572753906,224.88999938964844,223.83999633789062,224.35000610351562,193.2017059326172,48696100
2016-12-30,224.72999572753906,224.8300018310547,222.72999572753906,223.52999877929688,192.4955596923828,108998300
2017-01-03,225.0399932861328,225.8300018310547,223.8800048828125,225.24000549316406,193.96815490722656,91366500
2017-01-04,225.6199951171875,226.75,225.61000061035156,226.5800018310547,195.12213134765625,78744400
2017-01-05,226.27000427246094,226.5800018310547,225.47999572753906,226.39999389648438,194.96707153320312,78379000
2017-01-06,226.52999877929688,227.75,225.89999389648438,227.2100067138672,195.66465759277344,71559900
2017-01-09,226.91000366210938,227.07000732421875,226.4199981689453,226.4600067138672,195.01876831054688,46939700
2017-01-10,226.47999572753906,227.4499969482422,226.00999450683594,226.4600067138672,195.01876831054688,63771900
2017-01-11,226.36000061035156,227.10000610351562,225.58999633789062,227.10000610351562,195.56988525390625,74650000
2017-01-12,226.5,226.75,224.9600067138672,226.52999877929688,195.07904052734375,72113200
2017-01-13,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,195.52684020996094,62717900
2017-01-17,226.30999755859375,226.77999877929688,225.8000030517578,226.25,194.837890625,61240800
2017-01-18,226.5399932861328,226.8000030517578,225.89999389648438,226.75,195.26849365234375,54793300
2017-01-19,226.83999633789062,227.0,225.41000366210938,225.91000366210938,194.54513549804688,66608800
2017-01-20,226.6999969482422,227.30999755859375,225.97000122070312,226.74000549316406,195.25991821289062,129168600
2017-01-23,226.74000549316406,226.80999755859375,225.27000427246094,226.14999389648438,194.75180053710938,75061600
2017-01-24,226.39999389648438,228.0800018310547,226.27000427246094,227.60000610351562,196.00045776367188,95555300
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,229.57000732421875,197.69699096679688,84437700
2017-01-26,229.39999389648438,229.7100067138672,229.00999450683594,229.3300018310547,197.4903106689453,59970700
2017-01-27,229.4199981689453,229.58999633789062,228.75999450683594,228.97000122070312,197.1802978515625,59711100
2017-01-30,228.1699981689453,228.1999969482422,226.41000366210938,227.5500030517578,195.95741271972656,79737300
2017-01-31,226.97999572753906,227.60000610351562,226.32000732421875,227.52999877929688,195.94020080566406,75880800
2017-02-01,227.52999877929688,228.58999633789062,226.94000244140625,227.6199951171875,196.01773071289062,79117700
2017-02-02,227.6199951171875,228.10000610351562,226.82000732421875,227.77000427246094,196.14695739746094,69657600
2017-02-03,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789062,197.4989013671875,80563200
2017-02-06,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,197.1458282470703,57790100
2017-02-07,229.3800048828125,229.66000366210938,228.72000122070312,228.94000244140625,197.1543731689453,57931200
2017-02-08,228.94000244140625,229.38999938964844,228.30999755859375,229.24000549316406,197.41281127929688,51566200
2017-02-09,229.24000549316406,230.9499969482422,229.24000549316406,230.60000610351562,198.583984375,65955200
2017-02-10,231.0,231.77000427246094,230.6199951171875,231.50999450683594,199.36767578125,66015900
2017-02-13,232.0800018310547,233.07000732421875,232.0500030517578,232.77000427246094,200.4526824951172,55182100
2017-02-14,232.55999755859375,233.7100067138672,232.16000366210938,233.6999969482422,201.25357055664062,71109000
2017-02-15,233.4499969482422,235.13999938964844,233.38999938964844,234.9199981689453,202.30422973632812,86785800
2017-02-16,234.9499969482422,235.16000366210938,233.85000610351562,234.72000122070312,202.13198852539062,84722400
2017-02-17,233.9499969482422,235.08999633789062,233.92999267578125,235.08999633789062,202.45057678222656,77204100
2017-02-21,235.52000427246094,236.69000244140625,235.50999450683594,236.49000549316406,203.65618896484375,88946100
2017-02-22,236.02000427246094,236.5399932861328,235.8300018310547,236.27999877929688,203.475341796875,62115200
2017-02-23,236.8800048828125,236.89999389648438,235.55999755859375,236.44000244140625,203.6131591796875,74615900
2017-02-24,235.4600067138672,236.7899932861328,235.41000366210938,236.74000549316406,203.87155151367188,82381600
2017-02-27,236.63999938964844,237.30999755859375,236.35000610351562,237.11000061035156,204.19015502929688,56515400
2017-02-28,236.6699981689453,236.9499969482422,236.02000427246094,236.47000122070312,203.63894653320312,96961900
2017-03-01,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,206.48939514160156,149158200
2017-03-02,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246094,205.1890869140625,70246000
2017-03-03,238.1699981689453,238.61000061035156,237.72999572753906,238.4199981689453,205.31829833984375,81974300
2017-03-06,237.5,238.1199951171875,237.00999450683594,237.7100067138672,204.7068328857422,55391500
2017-03-07,237.36000061035156,237.77000427246094,236.75999450683594,237.0,204.09542846679688,65103700
2017-03-08,237.33999633789062,237.63999938964844,236.39999389648438,236.55999755859375,203.71646118164062,78168800
2017-03-09,236.6999969482422,237.24000549316406,235.74000549316406,236.86000061035156,203.97483825683594,90683900
2017-03-10,237.97000122070312,238.02000427246094,236.58999633789062,237.69000244140625,204.68959045410156,81991700
2017-03-13,237.6199951171875,237.86000061035156,237.24000549316406,237.80999755859375,204.79298400878906,57256800
2017-03-14,237.17999267578125,237.24000549316406,236.19000244140625,236.89999389648438,204.00924682617188,59880800
2017-03-15,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,205.77467346191406,96081800
2017-03-16,239.11000061035156,239.1999969482422,238.10000610351562,238.47999572753906,205.3699493408203,78344000
2017-03-17,237.75,237.97000122070312,237.02999877929688,237.02999877929688,205.00926208496094,89002100
2017-03-20,237.02999877929688,237.36000061035156,236.32000732421875,236.77000427246094,204.78443908691406,52537000
2017-03-21,237.47000122070312,237.61000061035156,233.5800018310547,233.72999572753906,202.15505981445312,131809300
2017-03-22,233.77000427246094,234.61000061035156,233.0500030517578,234.27999877929688,202.6307830810547,97569200
2017-03-23,234.27999877929688,235.33999633789062,233.60000610351562,234.02999877929688,202.4145050048828,100410300
2017-03-24,234.3800048828125,235.0399932861328,232.9600067138672,233.86000061035156,202.26747131347656,112504900
2017-03-27,231.92999267578125,233.9199981689453,231.61000061035156,233.6199951171875,202.05992126464844,87454500
2017-03-28,233.27000427246094,235.80999755859375,233.13999938964844,235.32000732421875,203.53030395507812,93483900
2017-03-29,234.99000549316406,235.80999755859375,234.72999572753906,235.5399932861328,203.72055053710938,61950400
2017-03-30,235.47000122070312,236.52000427246094,235.27000427246094,236.2899932861328,204.36924743652344,56737900
2017-03-31,235.89999389648438,236.50999450683594,235.67999267578125,235.74000549316406,203.89349365234375,73733100
2017-04-03,235.8000030517578,236.02999877929688,233.91000366210938,235.3300018310547,203.5388946533203,85546500
2017-04-04,235.0,235.5800018310547,234.55999755859375,235.47999572753906,203.6686553955078,56466200
2017-04-05,236.25999450683594,237.38999938964844,234.5399932861328,234.77999877929688,203.06320190429688,108800600
2017-04-06,234.94000244140625,236.0399932861328,234.42999267578125,235.44000244140625,203.6340789794922,69135800
2017-04-07,235.14999389648438,236.0,234.63999938964844,235.1999969482422,203.42649841308594,74412300
2017-04-10,235.36000061035156,236.25999450683594,234.72999572753906,235.33999633789062,203.54757690429688,67615300
2017-04-11,234.89999389648438,235.17999267578125,233.33999633789062,235.05999755859375,203.3053741455078,88045300
2017-04-12,234.74000549316406,234.9600067138672,233.77000427246094,234.02999877929688,202.4145050048828,81864400
2017-04-13,233.63999938964844,234.49000549316406,232.50999450683594,232.50999450683594,201.09986877441406,92880400
2017-04-17,233.11000061035156,234.57000732421875,232.8800048828125,234.57000732421875,202.881591796875,68405400
2017-04-18,233.72000122070312,234.49000549316406,233.0800018310547,233.8699951171875,202.27615356445312,83225800
2017-04-19,234.52000427246094,234.9499969482422,233.17999267578125,233.44000244140625,201.90428161621094,68699900
2017-04-20,234.14999389648438,235.85000610351562,233.77999877929688,235.33999633789062,203.54757690429688,92572200
2017-04-21,235.25,235.30999755859375,234.1300048828125,234.58999633789062,202.8988800048828,110389800
2017-04-24,237.17999267578125,237.41000366210938,234.55999755859375,237.1699981689453,205.13034057617188,119209900
2017-04-25,237.91000366210938,238.9499969482422,237.80999755859375,238.5500030517578,206.32388305664062,76698300
2017-04-26,238.50999450683594,239.52999877929688,238.35000610351562,238.39999389648438,206.19418334960938,84702500
2017-04-27,238.77000427246094,238.9499969482422,237.97999572753906,238.60000610351562,206.3671875,57410300
2017-04-28,238.89999389648438,238.92999267578125,237.92999267578125,238.0800018310547,205.9174041748047,63532800
2017-05-01,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,206.43634033203125,66882500
2017-05-02,238.83999633789062,238.97999572753906,238.3000030517578,238.77000427246094,206.51422119140625,57375700
2017-05-03,238.77000427246094,238.8800048828125,237.6999969482422,238.47999572753906,206.26339721679688,73137700
2017-05-04,238.8300018310547,238.9199981689453,237.77999877929688,238.75999450683594,206.5055694580078,61462700
2017-05-05,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,207.3185577392578,62001300
2017-05-08,239.75,239.9199981689453,239.1699981689453,239.66000366210938,207.28395080566406,48385700
2017-05-09,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,207.0936737060547,51363200
2017-05-10,239.38999938964844,239.8699951171875,239.14999389648438,239.8699951171875,207.4656219482422,54293800
2017-05-11,239.35000610351562,239.57000732421875,238.1300048828125,239.3800048828125,207.041748046875,62358300
2017-05-12,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,206.69583129882812,53912700
2017-05-15,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,207.8375244140625,61918900
2017-05-16,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,207.64718627929688,51241800
2017-05-17,240.0800018310547,240.0800018310547,235.75,235.82000732421875,203.96275329589844,172174100
2017-05-18,235.72999572753906,237.75,235.42999267578125,236.77000427246094,204.78443908691406,107047700
2017-05-19,237.3300018310547,239.0800018310547,237.27000427246094,238.30999755859375,206.11630249023438,115011400
2017-05-22,238.89999389648438,239.7100067138672,238.82000732421875,239.52000427246094,207.16287231445312,61010600
2017-05-23,239.9499969482422,240.24000549316406,239.50999450683594,240.0500030517578,207.62130737304688,48341700
2017-05-24,240.32000732421875,240.72999572753906,239.92999267578125,240.61000061035156,208.1056671142578,46927700
2017-05-25,241.1999969482422,242.0800018310547,240.9600067138672,241.75999450683594,209.1002655029297,64071700
2017-05-26,241.5399932861328,241.89999389648438,241.4499969482422,241.7100067138672,209.05703735351562,46629900
2017-05-30,241.33999633789062,241.7899932861328,241.16000366210938,241.5,208.87539672851562,35201900
2017-05-31,241.83999633789062,241.8800048828125,240.63999938964844,241.44000244140625,208.82354736328125,91796000
2017-06-01,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,210.484130859375,68962000
2017-06-02,243.4199981689453,244.35000610351562,243.0800018310547,244.1699981689453,211.18467712402344,88666100
2017-06-05,243.97000122070312,244.3000030517578,243.75999450683594,243.99000549316406,211.02902221679688,44698800
2017-06-06,243.33999633789062,243.97999572753906,243.1199951171875,243.2100067138672,210.3544464111328,50375400
2017-06-07,243.60000610351562,243.9199981689453,242.8300018310547,243.66000366210938,210.74365234375,54144300
2017-06-08,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,210.8473663330078,65950700
2017-06-09,244.08999633789062,245.00999450683594,241.9499969482422,243.41000366210938,210.52740478515625,132256400
2017-06-12,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,210.484130859375,86108100
2017-06-13,243.97999572753906,244.61000061035156,243.5800018310547,244.5500030517578,211.51339721679688,60067000
2017-06-14,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,211.24525451660156,78602300
2017-06-15,242.67999267578125,243.91000366210938,242.36000061035156,243.77000427246094,210.83876037597656,66464900
